playerID,active
bboozeca01,True
bborchcu01,False
bbornhja01,False
bborrela01,False
bborsaik01,False
bborylvi01,False
bboshch01,True
bbostiji01,False
bbostola01,False
bbosweto01,False
bboumtru01,False
bbovendo01,False
bbowdlca01,False
bbowenbr01,False
bbowenry01,False
bbowento01,False
bbowiean01,False
bbowiesa01,False
bbowlior01,False
bbowmair01,False
bbowmana01,False
bboycedo01,False
bboydde01,False
bboydfr01,False
bboydke01,False
bboykiea01,False
bboykoha01,False
bboynewi01,False
bbozemce01,False
bbracest01,False
bbrackcr01,False
bbraddga01,False
bbradlal02,False
bbradlal01,False
bbradlav01,True
bbradlbi02,False
bbradlbi01,False
bbradlch01,False
bbradldu01,False
bbradlji01,False
bbradljo01,False
bbradlmi01,False
bbradlsh01,False
bbradtma01,False
bbraggma01,False
bbraggto01,False
bbramlaj01,False
bbrancad01,False
bbrandel01,True
bbrandte01,False
bbrannbo01,False
bbransbr01,False
bbransje01,False
bbrascji01,False
bbratzmi01,False
bbraunca01,False
bbreauti01,False
bbremejr01,False
bbrennpe01,False
bbrennto01,False
bbreuera01,False
bbreweco01,True
bbreweja01,False
bbreweji01,False
bbrewero01,False
bbrewero02,True
bbrezepr01,False
bbrianfr01,False
bbrickfr01,False
bbridgju01,False
bbridgbi01,False
bbrighal01,False
bbrindau01,False
bbriskjo01,False
bbristal01,False
bbrittty01,False
bbrittwa01,False
bbrittmi01,False
bbrittda01,False
bbrockjo01,False
bbrogaji01,False
bbrokaga01,False
bbrookpr01,False
bbrookcl01,False
bbrookaa01,True
bbrookke01,False
bbrookma01,True
bbrookmi01,False
bbrooksc01,False
bbrownan01,False
bbrownbo01,False
bbrownbo02,False
bbrownch01,False
bbrownda02,False
bbrownda01,False
bbrownde01,False
bbrownde03,False
bbrownde04,False
bbrownde02,False
bbrowner01,False
bbrownfr01,False
bbrownge01,False
bbrownge02,False
bbrownha01,False
bbrownjo01,False
bbrownke01,False
bbrownkw01,True
bbrownla01,False
bbrownle01,False
bbrownle02,False
bbrownlo01,True
bbrownma01,False
bbrownma02,True
bbrownmi01,False
bbrownmy01,False
bbrownpj01,False
bbrownra02,False
bbrownra01,False
bbrownri01,False
bbrownro01,False
bbrownro02,False
bbrownsh01,True
bbrownst01,False
bbrownti01,False
bbrownto01,False
bbrownji01,False
bbrundst01,False
bbrunkbr01,False
bbrunsge01,False
bbrunsri01,False
bbryanem01,False
bbryanjo01,False
bbryanko01,True
bbryanma01,False
bbryanwa01,False
bbrynto01,False
bbuccige01,False
bbuckhjo01,False
bbucknst01,False
bbuckncl01,False
bbuckngr01,False
bbucknqu01,False
bbuddda01,False
bbudinch01,True
bbudkowa01,False
bbuechju01,False
bbuforro01,False
bbullama01,False
bbullore01,True
bbuncela01,False
bbunchgr01,False
bbuntdi01,False
bbuntibi01,False
bbuntibi02,False
bburdeti01,False
bburkepa01,False
bburketr01,True
bburkmro01,False
bburksal01,True
bburksan01,False
bburleke01,False
bburleto01,False
bburmaja01,False
bburnsda01,False
bburnsev01,False
bburnsji01,False
bburresc01,False
bburriar01,False
bburroju01,False
bburrobo01,False
bburtoed01,False
bburtowi01,False
bburttst01,False
bbusedo01,False
bbustida01,False
bbutchdo01,False
bbutleal01,False
bbutleca01,True
bbutlegr01,False
bbutleja01,False
bbutleji01,True
bbutlemi01,False
bbutlemi02,False
bbutlera01,True
bbuyckdw01,True
bbyarsde01,True
bbynuman01,True
bbynumwi01,True
bbyrdwa01,False
bbyrnema01,False
bbyrneto01,False
bbytzumi01,False
ccabarza01,False
ccableba01,False
ccabocbr01,True
ccaffeja01,False
ccagemi01,False
ccalabge01,False
ccalatni01,True
ccaldejo01,True
ccaldwad01,False
ccaldwji01,False
ccaldwjo01,False
ccaldwke01,True
ccalhobi01,False
ccalhoco01,False
ccalipde01,False
ccallato01,False
ccallori01,False
ccalveer01,False
ccalvima01,False
ccambrde01,False
ccambyma01,False
ccampbel01,False
ccampbto01,False
ccanaais01,True
ccannola01,False
ccapelca01,True
ccaracde01,False
ccardfr01,False
ccardibr01,False
ccarlho01,False
ccarlich01,False
ccarlige01,False
ccarliri01,False
ccarlodo01,False
ccarlsal01,False
ccarlsdo01,False
ccarnebo01,False
ccarnero01,True
ccarpebo01,False
ccarran01,False
ccarrau01,False
ccarrch01,False
ccarrco01,False
ccarrke01,False
ccarrml01,False
ccarrida01,False
ccarribo01,False
ccarrode01,True
ccarrojo01,False
ccarroma01,False
ccarruji01,False
ccartean01,False
ccartebu01,False
ccartefr01,False
ccartege01,False
ccarteho01,False
ccarteja01,False
ccartema01,False
ccartere01,False
ccartero01,False
ccartevi01,True
ccartemi01,True
ccartwbi01,False
ccartyja01,False
ccashco01,False
ccashsa01,False
ccassesa01,False
ccasspom01,True
ccatchha01,False
ccatlete01,False
ccatlesi01,False
ccatoke01,False
ccattabo01,False
ccauswdu01,False
ccavenro01,False
ccebalce01,False
ccelesjo01,False
ccervial01,False
cchalmli01,False
cchalmma01,True
cchambbi01,False
cchambwi01,False
cchambje01,False
cchambto01,False
cchampmi01,False
cchandty01,True
cchandwi01,True
cchanedo01,False
cchanejo01,False
cchapmre01,False
cchapmwa01,False
cchapple01,False
ccharlke01,False
ccharllo01,False
ccheanca01,False
ccheekma01,False
ccheniph01,False
ccherrwi01,True
cchievde01,False
cchilcpe01,False
cchildjo01,True
cchildra01,False
cchildch01,False
cchollle01,False
cchoneji01,False
cchrisfr01,False
cchrisca01,False
cchrisbo01,False
cchrisdo01,False
cchrisdi01,True
cchrispa01,True
cchubist01,False
cchurcro01,False
cclarkar01,False
cclarkca01,False
cclarkea01,True
cclarkia01,True
cclarkke01,False
cclarkri01,False
cclarkjo01,True
cclavevi01,True
cclawsjo01,False
cclaxtch01,False
cclaxtsp01,False
ccleamji01,False
ccleavma01,False
cclemeba01,False
ccliftna01,False
cclossbi01,False
cclosske01,False
ccloydpa01,False
ccluggbo01,False
cclydebe01,False
ccofferi01,False
ccofiefr01,False
ccokerjo01,False
ccoleno01,True
ccolembe01,False
ccolemde01,False
ccolemec01,False
ccolemja01,False
ccolemno01,False
ccolesbi01,False
ccollija02,False
ccolliar01,False
ccollido02,False
ccollido01,False
ccollija01,False
ccollija03,False
ccollija04,False
ccolliji01,False
ccollima01,False
ccollish01,False
ccollida01,True
ccollini01,True
ccolonjo01,False
ccolsose01,False
ccoltest01,False
ccombsgl01,False
ccombsle01,False
ccomeajo01,False
ccomegda01,False
ccomlela01,False
ccongdje01,False
cconlege01,False
cconlela01,False
cconlemi01,True
cconlied01,False
cconloma01,False
cconneji01,False
cconnele01,False
cconnoch01,False
cconrowi01,False
ccookan01,False
ccookbe01,False
ccookbo01,False
ccookbr01,True
ccookda02,True
ccookda01,False
ccookje01,False
ccookno01,False
ccookom01,False
ccookeda01,False
ccookejo01,False
ccoopech01,False
ccoopedu01,False
ccoopejo01,False
ccoopemi01,False
ccoopewa01,False
ccopato01,False
ccopelch01,True
ccopelho01,False
ccopella01,False
ccorbity01,False
ccorchch01,False
ccorleke01,False
ccorlera01,False
ccorzida01,False
ccostela01,False
ccottoja01,False
ccottoja02,False
ccoughjo01,False
ccountme01,False
ccourtst01,False
ccourtjo01,False
ccousima01,True
ccouside01,True
ccousybo01,False
ccovinro01,True
ccowenda01,False
ccoxch01,False
ccoxjo01,False
ccoxwe01,False
ccrabbal01,True
ccrawfch01,False
ccrawffr01,False
ccrawfja01,True
ccrawfjo01,False
ccrawfjo02,True
ccreigji01,False
ccreviro01,False
ccrislha01,False
ccrispjo01,False
ccrissch01,False
ccritcru01,False
ccritewi01,False
ccrittja01,False
ccrockdi01,False
ccroftbo01,False
ccrompge01,False
ccrosbte01,False
ccroshau01,False
ccrossje01,False
ccrosspe01,False
ccrossru01,False
ccrossch01,False
ccrottjo01,False
ccrowbi01,False
ccrowma01,False
ccrowdco01,False
ccrowdja01,True
ccuetoal01,False
ccummipa01,False
ccummite01,False
ccummivo01,False
ccunnibi01,False
ccunnida01,True
ccunnidi01,False
ccunnija01,True
ccunniwi01,False
ccurcira01,False
ccurear01,False
ccuretea01,False
ccurlebi01,False
ccurrafr01,False
ccurryde01,False
ccurryed01,False
ccurryja01,False
ccurrymi01,False
ccurryse01,True
ccurryst01,True
ccvetkra01,False
ddantomi01,False
ddabicmi01,False
ddahleed01,False
ddailequ01,False
ddalemsa01,True
ddallmho01,False
ddampier01,False
ddampilo01,False
ddandrbo01,False
ddaniean01,False
ddanieer01,False
ddaniell01,False
ddaniema01,True
ddanieme01,False
ddanietr01,True
ddanilsa01,False
ddantlad01,False
ddarcepe01,False
ddardeji01,False
ddardeol01,False
ddareyi01,False
ddarkje01,False
ddarneri01,False
ddarroji01,False
ddatomlu01,True
ddaughbr01,False
ddaughma01,False
ddavidko01,False
ddavidje01,False
ddaviebo01,False
ddaviebr01,True
ddavisan02,True
ddavisan01,False
ddavisau01,False
ddavisba01,False
ddavisbe01,False
ddavisbi01,False
ddavisbo01,False
ddavisbr01,False
ddavisbr02,False
ddavisch02,False
ddavisch01,False
ddavisda01,False
ddavisdw01,False
ddavised01,True
ddavisem01,False
ddavisgl01,True
ddavisha01,False
ddavishu01,False
ddavisji01,False
ddavisjo01,False
ddavisjo02,False
ddavisle01,False
ddavisma01,False
ddavisma02,False
ddavisme01,False
ddavismi02,False
ddavismi01,False
ddavismi03,False
ddavismo01,False
ddavispa01,False
ddavisra01,False
ddavisre01,False
ddavisri01,False
ddavisro01,False
ddaviste01,False
ddaviswa01,False
ddaviswa03,False
ddaviswa02,False
ddaviswi01,False
ddawkian01,True
ddawkida01,False
ddawkijo01,False
ddawkipa01,False
ddawsoer01,True
ddawsoji01,False
ddawsoto01,False
ddayto01,False
ddayeau01,True
ddayeda01,False
ddecolna01,True
ddeanegr01,False
ddeangbi01,False
ddebusda01,False
ddeclean01,False
ddedmode01,True
ddeedo01,False
ddeesar01,False
ddeherte01,False
ddehnere01,False
ddelnevi01,False
ddelebi01,False
ddelfica01,True
ddelkto01,False
ddellama01,True
ddelonna01,False
ddembofe01,False
ddemicla01,False
ddempsde01,False
ddempsge01,False
ddenglu01,True
ddennake01,False
ddennibl01,False
ddentmju01,False
ddentora01,False
ddeprejo01,False
dderliro01,False
dderozde01,True
ddeutsda01,False
ddevlico01,False
ddezonha01,False
ddialde01,False
ddiawbo01,True
ddiawaya01,False
ddiazgu01,False
ddickada01,False
ddickeka01,False
ddickehe01,False
ddickemi01,False
ddickecl01,False
ddickede01,False
ddickedi01,False
ddicksjo01,False
ddienetr01,False
ddienggo01,True
ddierkco01,False
ddietrco01,False
ddigreer01,False
ddillcr01,False
ddilladu01,False
ddillami01,False
ddillebo01,False
ddilloho01,False
ddinkiby01,False
ddinkija01,False
ddinneha01,False
ddinwibi01,False
ddinwisp01,True
ddioguik01,True
ddiopde01,True
ddischte01,False
ddiutefr01,False
ddivacvl01,False
ddixonju01,False
ddjordal01,False
ddoddea01,False
ddoleami01,False
ddolhojo01,False
ddollbo01,False
ddonalja01,False
ddonhabo01,False
ddonovbi01,False
ddonovha01,False
ddoolike01,True
ddorseja01,False
ddorsejo01,True
ddorsero01,False
ddoubyqu01,False
ddouglbr01,False
ddougljo01,False
ddouglle01,False
ddouglsh01,False
ddouglto01,True
ddouglch01,True
ddoveso01,False
ddoverje01,False
ddowdeza01,False
ddownebi01,False
ddownist01,False
ddoyleda01,False
ddoziete01,False
ddragigo01,True
ddragizo01,True
ddreilgr01,False
ddrewbr01,False
ddrewjo01,False
ddrewla01,False
ddrewla02,True
ddrexlcl01,False
ddriggna01,False
ddriscte01,False
ddrobnpr01,False
ddrollra01,False
ddrumman01,True
dduckedi01,False
dduckwke01,False
ddudlech01,False
ddudlech02,False
ddudleja01,True
dduerote01,False
dduffybo01,False
dduffybo02,False
dduhonch01,False
ddukeswa01,False
ddumarjo01,False
ddumasri01,False
ddumasri02,False
ddumasto01,False
dduncaan01,False
dduncati01,True
ddunlemi01,False
ddunlemi02,True
ddunnpa01,False
ddunntr01,False
dduprero01,False
dduranke01,True
ddurenjo01,False
ddurhaja01,False
ddurhapa01,False
ddurrade01,False
ddurreke01,False
dduvalde01,False
ddwanja01,False
ddykemcr01,False
ddykerge01,False
ddysonje01,False
eeacklle01,False
eeakinji01,False
eearlac01,False
eearleed01,False
eearlycl01,True
eearlype01,False
eeatonma01,False
eeavesje01,False
eebankde01,True
eebbenbi01,False
eeberhal01,False
eebind01,False
eebronro01,False
eeddiepa01,False
eeddledi01,False
eedelike01,False
eedgech01,False
eedmonbo01,False
eedmonke01,False
eedneyty01,False
eedwarbi01,False
eedwarbl01,False
eedwarco01,False
eedwardo01,False
eedwarfr01,False
eedwarja01,False
eedwarja02,False
eedwarjo01,False
eedwarke01,False
eedwarsh01,True
eeganjo01,False
eegglelo01,False
eehlerbu01,False
eehlocr01,False
eeichhdi01,False
eeisleho01,False
eekeziob01,False
eelamikh01,False
eeliasdo01,False
eeliema01,False
eellefra01,False
eellinwa01,True
eelliobo01,False
eelliose01,False
eellisbo02,False
eellisbo01,False
eellisda01,False
eellisha01,False
eellisjo01,False
eellisla01,False
eellisle02,False
eellisle01,False
eellismo01,True
eellispe01,False
eelmorle01,False
eelsonfr01,False
eelstoda01,False
eelyme01,True
eembrywa01,False
eemmetan01,False
eendrene01,False
eenglech01,False
eenglewa01,False
