PlayerID,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ggordoer01,2014,26,NOP,NBA,SG,27,27,32.9,4.8,10.9,.440,1.8,4.3,.422,3.0,6.6,.452,1.5,1.9,.804,0.4,2.4,2.8,3.8,0.9,0.3,1.9,2.6,12.9
ggordola01,1984,22,LAC,NBA,SG,63,1,10.8,1.7,4.6,.383,0.0,0.1,.222,1.7,4.4,.388,0.6,0.8,.755,0.4,0.6,1.0,1.4,0.5,0.1,1.1,1.0,4.1
ggordola01,1985,23,LAC,NBA,SG,60,1,11.7,2.2,5.8,.377,0.1,0.5,.250,2.1,5.3,.388,0.8,0.9,.804,0.4,0.7,1.1,1.0,0.6,0.2,1.0,1.5,5.2
ggordola01,1986,24,LAC,NBA,SG,70,4,16.1,3.2,7.8,.406,0.2,0.7,.292,3.0,7.1,.416,1.0,1.4,.737,0.9,0.9,1.8,2.0,0.9,0.2,1.5,1.5,7.5
ggordola01,1987,25,LAC,NBA,SG,8,0,8.1,1.4,3.9,.355,0.0,0.0,,1.4,3.9,.355,0.8,0.8,1.000,0.3,0.3,0.5,0.9,0.1,0.3,0.5,1.0,3.5
ggordopa01,1949,22,BLB,NBA,,4,,,0.0,1.5,.000,,,,0.0,1.5,.000,0.8,1.3,.600,,,,0.8,,,,0.8,0.8
ggortama01,2007,23,ORL,NBA,C,6,0,6.8,1.3,2.8,.471,0.0,0.0,,1.3,2.8,.471,0.3,0.5,.667,1.3,1.3,2.7,0.3,0.2,0.2,0.3,0.7,3.0
ggortama01,2008,24,ORL,NBA,PF,63,3,12.6,1.7,3.0,.567,0.0,0.0,1.000,1.7,3.0,.565,0.4,0.7,.578,1.5,3.0,4.5,0.2,0.3,0.8,0.4,1.8,3.8
ggortama01,2009,25,ORL,NBA,C,81,0,13.4,1.5,2.8,.533,0.0,0.0,.000,1.5,2.8,.540,0.6,0.9,.680,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6
ggortama01,2010,26,TOT,NBA,C,80,14,25.4,4.2,7.5,.561,0.0,0.1,.250,4.2,7.5,.563,1.8,2.4,.725,1.9,6.0,7.9,0.9,0.5,1.1,1.0,2.4,10.2
ggortama01,2010,26,ORL,NBA,C,25,2,15.8,1.8,3.2,.543,0.0,0.0,,1.8,3.2,.543,0.5,0.7,.667,1.5,3.2,4.7,0.7,0.3,0.8,0.7,2.1,4.0
ggortama01,2010,26,PHO,NBA,C,55,12,29.7,5.3,9.5,.563,0.0,0.1,.250,5.3,9.4,.566,2.3,3.2,.731,2.0,7.3,9.3,1.0,0.5,1.3,1.2,2.5,13.0
ggortama01,2011,27,PHO,NBA,C,66,66,32.0,6.5,11.7,.555,0.0,0.0,.000,6.5,11.6,.557,2.5,3.8,.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4
ggortama01,2012,28,PHO,NBA,C,61,61,30.8,4.8,9.3,.521,0.0,0.0,.000,4.8,9.2,.524,1.5,2.3,.652,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,11.1
ggortama01,2013,29,WAS,NBA,C,81,80,32.8,5.6,10.4,.542,0.0,0.0,1.000,5.6,10.4,.541,1.9,2.8,.686,2.5,7.0,9.5,1.7,0.5,1.5,1.6,2.5,13.2
ggortama01,2014,30,WAS,NBA,C,49,49,29.5,5.0,9.4,.536,0.0,0.1,.000,5.0,9.3,.539,1.6,2.3,.675,2.0,6.0,8.0,1.0,0.6,1.3,1.4,2.2,11.6
ggottlle01,1946,26,NYK,BAA,,57,,,2.6,8.7,.302,,,,2.6,8.7,.302,0.6,1.0,.655,,,,0.4,,,,1.2,5.9
ggottlle01,1947,27,NYK,BAA,,27,,,2.2,8.4,.259,,,,2.2,8.4,.259,0.5,0.8,.619,,,,0.4,,,,1.3,4.9
ggoudean01,2011,23,LAL,NBA,SG,40,0,10.5,1.7,4.4,.391,0.7,1.9,.373,1.0,2.5,.404,0.3,0.3,.917,0.1,0.7,0.8,0.5,0.1,0.0,0.5,0.8,4.4
ggoudean01,2012,24,LAL,NBA,SG,1,0,6.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ggovange01,1967,26,NOB,ABA,C,78,,20.3,2.0,5.0,.400,0.0,0.0,1.000,2.0,5.0,.398,1.0,1.7,.603,,,7.6,1.2,,,1.3,2.0,5.0
ggovange01,1968,27,NOB,ABA,C,77,,24.7,2.7,7.0,.393,0.0,0.1,.250,2.7,6.9,.394,1.7,2.7,.644,2.7,6.4,9.1,1.9,,,2.1,3.1,7.2
ggovange01,1969,28,NOB,ABA,C,84,,44.1,5.0,12.4,.404,0.0,0.1,.091,5.0,12.3,.408,2.5,3.4,.730,3.4,11.1,14.5,4.6,,,3.2,3.3,12.5
ggovange01,1970,29,MMP,ABA,C,84,,44.0,3.5,9.5,.373,0.0,0.0,.250,3.5,9.4,.373,1.4,2.3,.623,3.3,10.3,13.5,4.8,,,3.3,3.4,8.5
ggovange01,1971,30,MMP,ABA,PF,83,,41.1,3.3,8.7,.385,0.0,0.0,,3.3,8.7,.385,2.0,2.8,.704,3.7,10.5,14.2,4.2,,,2.9,3.1,8.6
ggovange01,1972,31,UTS,ABA,C,84,,28.7,2.7,6.3,.432,0.0,0.0,,2.7,6.3,.432,1.0,1.6,.600,2.1,7.4,9.5,3.0,,,2.0,3.3,6.4
ggovange01,1973,32,UTS,ABA,C,83,,33.3,3.1,6.5,.471,0.0,0.0,.000,3.1,6.5,.473,0.9,1.3,.689,1.7,7.1,8.8,3.0,0.7,0.6,1.9,3.1,7.0
ggovange01,1974,33,UTS,ABA,PF,84,,33.2,2.8,7.2,.397,0.0,0.0,.500,2.8,7.1,.397,1.0,1.3,.790,1.4,5.7,7.2,2.7,0.9,0.4,2.3,2.6,6.7
ggovange01,1975,34,VIR,ABA,C,24,,27.4,2.4,5.5,.435,0.0,0.0,,2.4,5.5,.435,1.0,1.2,.821,1.8,4.9,6.7,2.3,0.3,0.5,2.0,2.7,5.7
ggovedba01,1953,25,SYR,NBA,PG,23,,11.2,1.1,3.4,.316,,,,1.1,3.4,.316,1.1,1.6,.676,,,0.8,1.0,,,,1.9,3.3
ggrabojo01,1948,19,CHS,BAA,,45,,,1.2,3.5,.344,,,,1.2,3.5,.344,0.4,1.1,.347,,,,0.4,,,,1.9,2.8
ggrabojo01,1949,20,CHS,NBA,,57,,,1.3,4.3,.304,,,,1.3,4.3,.304,0.9,1.6,.596,,,,0.6,,,,1.7,3.6
ggrabojo01,1951,22,INO,NBA,C,66,,37.0,4.8,12.5,.387,,,,4.8,12.5,.387,4.0,6.0,.667,,,9.9,2.0,,,,3.8,13.7
ggrabojo01,1952,23,INO,NBA,C,69,,40.1,3.9,11.6,.340,,,,3.9,11.6,.340,5.1,7.4,.682,,,10.0,2.3,,,,4.4,13.0
ggrabojo01,1953,24,PHW,NBA,PF,71,,38.9,5.0,14.1,.354,,,,5.0,14.1,.354,3.3,4.9,.674,,,9.4,2.3,,,,3.1,13.3
ggrabojo01,1954,25,PHW,NBA,PF,70,,35.9,5.3,15.7,.340,,,,5.3,15.7,.340,3.0,4.3,.686,,,9.1,2.6,,,,3.7,13.6
ggrabojo01,1955,26,PHW,NBA,PF,72,,33.0,5.5,14.9,.369,,,,5.5,14.9,.369,3.3,4.7,.706,,,8.9,2.6,,,,3.8,14.4
ggrabojo01,1956,27,PHW,NBA,PF,72,,34.7,5.4,15.5,.349,,,,5.4,15.5,.349,3.5,4.5,.783,,,8.5,1.9,,,,3.4,14.3
ggrabojo01,1957,28,PHW,NBA,PF,72,,28.8,4.7,14.1,.335,,,,4.7,14.1,.335,3.2,4.2,.749,,,7.9,1.7,,,,3.5,12.6
ggrabojo01,1958,29,PHW,NBA,PF,72,,34.5,5.5,15.5,.353,,,,5.5,15.5,.353,3.8,5.0,.750,,,10.4,2.1,,,,3.5,14.7
ggrabojo01,1959,30,PHW,NBA,PF,73,,17.4,3.0,8.0,.372,,,,3.0,8.0,.372,1.8,2.4,.753,,,4.9,1.5,,,,2.0,7.7
ggrabojo01,1960,31,PHW,NBA,PF,68,,14.9,2.5,7.5,.333,,,,2.5,7.5,.333,1.9,2.7,.694,,,3.9,1.1,,,,2.2,6.8
ggrabojo01,1961,32,TOT,NBA,,38,,12.3,2.0,5.8,.348,,,,2.0,5.8,.348,1.0,1.7,.600,,,4.1,0.7,,,,1.6,5.1
ggrabojo01,1961,32,STL,NBA,,3,,,,,,,,,,,,,,,,,,,,,,,
ggrabojo01,1961,32,CHP,NBA,,12,,,,,,,,,,,,,,,,,,,,,,,
ggrabojo01,1961,32,SYR,NBA,,23,,,,,,,,,,,,,,,,,,,,,,,
ggraceri01,1993,26,ATL,NBA,PG,3,0,2.7,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,0.0,0.7,.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,1.3
ggrahaca01,1967,23,PTP,ABA,,8,,6.5,0.5,1.8,.286,0.0,0.0,,0.5,1.8,.286,0.6,1.0,.625,,,1.3,0.0,,,0.1,1.5,1.6
ggrahagr01,1993,23,PHI,NBA,SG,70,6,12.7,1.7,4.4,.400,0.0,0.4,.080,1.7,4.0,.429,1.3,1.6,.836,0.3,0.9,1.2,0.9,0.9,0.1,0.9,0.8,4.8
ggrahagr01,1994,24,PHI,NBA,SG,50,7,15.5,1.9,4.5,.426,0.1,0.6,.214,1.8,3.9,.456,1.1,1.5,.753,0.4,0.9,1.2,1.3,0.6,0.1,1.0,1.5,5.0
ggrahagr01,1995,25,TOT,NBA,SG,53,5,11.6,1.5,3.6,.404,0.6,1.5,.390,0.9,2.1,.414,1.0,1.3,.765,0.3,0.8,1.1,1.0,0.5,0.0,0.9,1.2,4.5
ggrahagr01,1995,25,PHI,NBA,SG,8,3,16.0,2.1,4.0,.531,0.9,1.8,.500,1.3,2.3,.556,1.9,2.1,.882,0.6,1.3,1.9,1.4,0.6,0.0,2.1,2.0,7.0
ggrahagr01,1995,25,NJN,NBA,SG,45,2,10.8,1.4,3.6,.379,0.6,1.5,.368,0.8,2.1,.387,0.8,1.1,.725,0.3,0.7,0.9,0.9,0.4,0.0,0.6,1.1,4.1
ggrahagr01,1996,26,SEA,NBA,SG,28,0,7.0,1.0,2.9,.363,0.3,1.1,.290,0.7,1.8,.408,0.9,1.4,.650,0.1,0.4,0.5,0.4,0.4,0.0,0.4,0.4,3.3
ggrahagr01,1997,27,CLE,NBA,SG,6,0,9.3,1.2,2.0,.583,0.0,0.5,.000,1.2,1.5,.778,0.3,0.3,1.000,0.0,0.2,0.2,1.0,0.2,0.0,1.7,1.2,2.7
ggrahajo01,2005,23,TOR,NBA,SF,80,24,19.8,2.5,5.2,.478,0.4,1.1,.333,2.1,4.1,.517,1.4,1.7,.812,0.7,2.3,3.1,0.8,0.5,0.2,1.2,2.9,6.7
ggrahajo01,2006,24,TOR,NBA,SF,79,21,16.7,2.4,4.9,.495,0.1,0.4,.290,2.3,4.5,.513,1.4,1.7,.840,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2.0,6.4
ggrahajo01,2007,25,TOR,NBA,SF,38,3,8.7,1.3,3.0,.434,0.1,0.1,.667,1.2,2.9,.427,1.0,1.2,.844,0.5,1.3,1.8,0.4,0.1,0.0,0.6,1.2,3.6
ggrahajo01,2008,26,TOR,NBA,SF,78,10,19.8,3.0,6.2,.481,0.0,0.2,.188,2.9,5.9,.491,1.7,2.1,.825,1.2,2.5,3.7,0.6,0.4,0.2,0.9,2.4,7.7
ggrahajo01,2009,27,DEN,NBA,SF,63,18,12.0,1.7,3.2,.520,0.0,0.2,.154,1.6,3.0,.545,0.9,1.2,.740,0.6,1.3,2.0,0.3,0.4,0.1,0.7,1.7,4.2
ggrahajo01,2010,28,CLE,NBA,SF,39,8,15.0,2.1,4.6,.458,0.2,0.8,.300,1.9,3.8,.490,0.7,0.9,.806,0.2,1.9,2.2,0.5,0.2,0.2,0.7,1.9,5.2
ggrahama01,1967,22,BOS,NBA,PG,48,,16.4,2.4,5.7,.430,,,,2.4,5.7,.430,1.2,1.8,.636,,,2.0,1.3,,,,2.6,6.0
ggrahama01,1968,23,BOS,NBA,PG,22,,4.7,0.6,2.5,.236,,,,0.6,2.5,.236,0.5,0.6,.786,,,1.1,0.6,,,,1.2,1.7
ggrahaor01,1988,23,GSW,NBA,PF,7,0,3.1,0.4,1.4,.300,0.0,0.0,,0.4,1.4,.300,0.3,0.6,.500,1.1,0.4,1.6,0.0,0.0,0.0,0.3,0.9,1.1
ggrahapa01,1991,24,ATL,NBA,SG,78,9,22.0,3.9,8.7,.447,0.7,1.8,.390,3.2,6.9,.462,1.6,2.2,.741,0.9,2.0,3.0,2.2,1.2,0.3,1.2,2.5,10.1
ggrahapa01,1992,25,ATL,NBA,SG,80,11,18.9,3.2,7.0,.457,0.5,1.8,.298,2.7,5.2,.511,1.2,1.6,.733,0.8,1.6,2.4,2.1,1.1,0.1,1.5,2.3,8.1
ggrahapa01,1993,26,ATL,NBA,SG,21,0,6.1,1.0,2.7,.368,0.1,0.6,.231,0.9,2.1,.409,0.6,0.8,.765,0.2,0.4,0.6,0.6,0.2,0.2,0.2,0.5,2.8
ggrahast01,2005,23,TOT,NBA,SG,22,0,8.0,1.0,2.5,.389,0.1,0.5,.200,0.9,2.0,.432,0.6,0.7,.933,0.2,1.0,1.2,0.3,0.2,0.1,0.6,1.4,2.6
ggrahast01,2005,23,HOU,NBA,SG,6,0,6.3,1.0,2.7,.375,0.2,0.8,.200,0.8,1.8,.455,0.7,0.7,1.000,0.2,1.0,1.2,0.5,0.3,0.0,0.8,0.8,2.8
ggrahast01,2005,23,CHI,NBA,SG,3,0,6.7,0.3,1.7,.200,0.3,1.3,.250,0.0,0.3,.000,0.7,0.7,1.000,0.0,1.0,1.0,0.3,0.0,0.0,0.3,1.0,1.7
ggrahast01,2005,23,CLE,NBA,SG,13,0,9.0,1.1,2.5,.424,0.0,0.1,.000,1.1,2.5,.438,0.6,0.7,.889,0.3,1.0,1.3,0.2,0.2,0.2,0.5,1.8,2.8
ggrahast01,2006,24,POR,NBA,SG,14,1,11.8,1.2,2.9,.425,0.2,0.8,.273,1.0,2.1,.483,0.6,0.6,.889,0.4,1.1,1.5,0.4,0.3,0.1,0.9,1.8,3.2
ggrahast01,2007,25,IND,NBA,SF,22,0,5.8,1.5,2.6,.586,0.3,0.6,.500,1.2,2.0,.614,0.5,0.7,.750,0.2,0.8,1.0,0.4,0.2,0.0,0.5,0.6,4.0
ggrahast01,2008,26,IND,NBA,SG,52,6,13.2,2.0,4.9,.414,0.4,1.3,.303,1.7,3.7,.453,1.0,1.2,.806,0.4,1.4,1.8,0.6,0.2,0.1,0.9,1.6,5.4
ggrahast01,2009,27,CHA,NBA,SG,70,8,11.5,1.7,3.4,.496,0.2,0.7,.320,1.5,2.7,.542,0.6,0.9,.646,0.3,1.6,1.9,0.3,0.3,0.1,0.5,1.3,4.2
ggrahast01,2010,28,NJN,NBA,SG,59,28,16.3,1.4,3.4,.405,0.1,0.4,.238,1.3,3.0,.425,0.5,0.6,.816,0.3,1.8,2.1,0.7,0.2,0.0,0.6,1.8,3.4
ggrandji01,1990,30,DAL,NBA,PF,26,0,6.5,1.2,2.2,.517,0.3,0.7,.529,0.8,1.6,.512,0.4,0.8,.476,0.8,1.2,1.9,0.3,0.1,0.3,0.4,1.3,3.0
ggrandro01,1988,24,BOS,NBA,PF,72,0,7.3,0.8,2.0,.415,0.0,0.1,.000,0.8,1.8,.447,0.8,1.1,.738,0.7,0.6,1.3,0.6,0.3,0.0,0.5,1.0,2.5
ggrandro01,1991,27,CHH,NBA,PF,3,0,8.3,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,2.0,3.3,.600,1.0,2.7,3.7,0.3,0.3,0.3,1.0,1.3,3.3
ggrandro01,1994,30,NYK,NBA,PF,2,0,4.0,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,0.0,0.0,,1.5,1.0,2.5,1.0,0.0,0.0,0.0,1.0,1.0
ggrandro01,1995,31,TOT,NBA,PF,28,3,11.1,0.8,2.1,.379,0.1,0.5,.286,0.6,1.6,.409,0.6,0.9,.680,0.7,1.3,2.0,0.5,0.4,0.1,0.4,1.1,2.3
ggrandro01,1995,31,MIA,NBA,PF,18,3,13.1,0.7,2.2,.333,0.2,0.7,.308,0.5,1.4,.346,0.7,1.1,.684,0.8,1.2,2.0,0.6,0.4,0.1,0.6,1.5,2.4
ggrandro01,1995,31,ATL,NBA,PF,4,0,4.8,0.5,1.0,.500,0.0,0.3,.000,0.5,0.8,.667,0.0,0.0,,0.3,1.3,1.5,0.3,0.0,0.0,0.0,0.0,1.0
ggrandro01,1995,31,NYK,NBA,PF,6,0,9.5,1.2,2.5,.467,0.0,0.0,,1.2,2.5,.467,0.7,1.0,.667,0.8,1.3,2.2,0.3,0.7,0.2,0.2,0.7,3.0
ggrangda01,2005,22,IND,NBA,SF,78,17,22.6,2.8,6.1,.462,0.4,1.2,.323,2.4,4.9,.496,1.5,1.9,.777,1.7,3.2,4.9,1.2,0.7,0.8,1.0,2.7,7.5
ggrangda01,2006,23,IND,NBA,SF,82,57,34.0,4.9,10.6,.459,1.3,3.5,.382,3.5,7.1,.497,2.9,3.6,.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3.0,13.9
ggrangda01,2007,24,IND,NBA,SF,80,80,36.0,6.7,15.1,.446,2.1,5.3,.404,4.6,9.8,.468,4.0,4.7,.852,1.2,4.9,6.1,2.1,1.2,1.1,2.1,3.6,19.6
ggrangda01,2008,25,IND,NBA,SF,67,66,36.2,8.5,19.1,.447,2.7,6.7,.404,5.8,12.3,.470,6.0,6.9,.878,0.7,4.4,5.1,2.7,1.0,1.4,2.5,3.1,25.8
ggrangda01,2009,26,IND,NBA,SF,62,62,36.7,7.9,18.4,.428,2.5,7.1,.361,5.3,11.3,.471,5.9,6.9,.848,1.1,4.4,5.5,2.8,1.5,0.8,2.5,3.0,24.1
ggrangda01,2010,27,IND,NBA,SF,79,79,35.0,6.8,15.9,.425,2.0,5.2,.386,4.8,10.8,.443,5.0,5.9,.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5
ggrangda01,2011,28,IND,NBA,SF,62,62,33.3,6.3,15.2,.416,2.0,5.2,.381,4.3,10.0,.434,4.1,4.7,.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3,18.7
ggrangda01,2012,29,IND,NBA,SF,5,0,14.8,2.0,7.0,.286,0.4,2.0,.200,1.6,5.0,.320,1.0,1.6,.625,0.6,1.2,1.8,0.6,0.4,0.2,0.8,1.2,5.4
ggrangda01,2013,30,TOT,NBA,SF,41,2,20.7,2.8,7.5,.378,1.0,3.1,.336,1.8,4.4,.408,1.5,1.6,.940,0.8,2.5,3.2,1.0,0.3,0.4,1.1,1.5,8.2
ggrangda01,2013,30,IND,NBA,SF,29,2,22.5,2.8,7.7,.359,1.1,3.2,.330,1.7,4.4,.380,1.8,1.8,.962,0.8,2.8,3.6,1.1,0.3,0.4,1.2,1.4,8.3
ggrangda01,2013,30,LAC,NBA,SF,12,0,16.2,3.0,7.0,.429,1.0,2.8,.353,2.0,4.2,.480,1.0,1.2,.857,0.6,1.8,2.3,0.7,0.3,0.3,0.8,1.8,8.0
ggrangda01,2014,31,MIA,NBA,SF,27,6,20.9,2.3,5.6,.404,1.0,2.9,.354,1.2,2.7,.458,0.9,1.1,.742,0.7,2.1,2.8,0.6,0.5,0.2,0.9,2.2,6.4
ggrangst01,1983,22,CLE,NBA,PG,56,13,13.2,1.7,4.0,.429,0.1,0.2,.308,1.7,3.8,.437,0.9,1.3,.757,0.1,0.8,1.0,2.4,0.4,0.0,1.0,1.7,4.5
ggrangst01,1984,23,ATL,NBA,PG,9,1,10.2,0.7,1.9,.353,0.0,0.1,.000,0.7,1.8,.375,0.4,0.9,.500,0.1,0.6,0.7,1.3,0.2,0.0,1.3,1.4,1.8
ggrangst01,1986,25,NYK,NBA,PG,15,0,11.1,1.3,3.6,.370,0.0,0.2,.000,1.3,3.4,.392,0.6,0.7,.818,0.4,0.7,1.1,1.8,0.5,0.1,1.5,1.1,3.3
ggrantbr01,1994,22,SAC,NBA,PF,80,59,28.6,5.2,10.1,.511,0.0,0.1,.250,5.2,10.1,.512,2.9,4.5,.636,2.6,4.9,7.5,1.2,0.6,1.5,2.0,3.5,13.2
ggrantbr01,1995,23,SAC,NBA,PF,78,75,30.7,5.5,10.8,.507,0.1,0.2,.235,5.4,10.6,.513,3.4,4.6,.732,2.2,4.7,7.0,1.6,0.5,1.3,2.4,3.4,14.4
ggrantbr01,1996,24,SAC,NBA,PF,24,15,25.3,3.8,8.6,.440,0.0,0.0,,3.8,8.6,.440,2.9,3.8,.778,2.0,3.9,5.9,1.2,0.8,1.0,1.8,3.1,10.5
ggrantbr01,1997,25,POR,NBA,SF,61,49,31.5,4.6,9.1,.508,0.0,0.0,.000,4.6,9.1,.509,2.8,3.7,.750,3.2,5.9,9.1,1.4,0.7,0.7,1.8,3.0,12.1
ggrantbr01,1998,26,POR,NBA,PF,48,46,31.8,3.8,8.0,.479,0.0,0.0,,3.8,8.0,.479,3.8,4.7,.814,3.6,6.2,9.8,1.4,0.4,0.7,2.0,2.8,11.5
ggrantbr01,1999,27,POR,NBA,PF,63,14,21.0,2.7,5.6,.491,0.0,0.0,.500,2.7,5.6,.491,1.8,2.6,.675,1.9,3.5,5.5,1.0,0.5,0.4,1.3,2.6,7.3
ggrantbr01,2000,28,MIA,NBA,C,82,79,33.8,5.9,12.3,.479,0.0,0.0,.000,5.9,12.3,.480,3.4,4.3,.797,2.6,6.1,8.8,1.2,0.7,0.9,2.1,3.6,15.2
ggrantbr01,2001,29,MIA,NBA,PF,72,72,31.3,4.0,8.5,.469,0.0,0.0,.000,4.0,8.4,.470,1.4,1.7,.849,2.3,5.7,8.0,1.9,0.7,0.4,1.7,3.3,9.3
ggrantbr01,2002,30,MIA,NBA,C,82,82,32.2,4.2,8.2,.509,0.0,0.0,,4.2,8.2,.509,1.9,2.5,.771,2.9,7.3,10.2,1.3,0.8,0.6,1.6,3.7,10.3
ggrantbr01,2003,31,MIA,NBA,C,76,76,30.3,3.8,8.1,.471,0.0,0.0,.000,3.8,8.1,.472,1.1,1.4,.782,2.3,4.6,6.9,0.9,0.7,0.5,1.1,3.3,8.7
ggrantbr01,2004,32,LAL,NBA,C,69,8,16.5,1.5,3.0,.493,0.0,0.0,,1.5,3.0,.493,0.8,1.1,.722,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,3.8
ggrantbr01,2005,33,PHO,NBA,C,21,2,11.8,1.3,3.1,.415,0.0,0.0,,1.3,3.1,.415,0.3,0.4,.875,0.5,2.2,2.7,0.3,0.2,0.1,0.3,2.1,2.9
ggrantbu01,1949,22,MNL,NBA,,35,,,1.2,3.3,.365,,,,1.2,3.3,.365,0.2,0.5,.412,,,,0.5,,,,1.0,2.6
ggrantbu01,1950,23,MNL,NBA,,61,,,0.9,3.0,.288,,,,0.9,3.0,.288,0.9,1.4,.627,,,1.9,1.2,,,,1.7,2.6
ggrantga01,1988,23,LAC,NBA,PG,71,48,27.1,5.1,11.7,.435,0.1,0.3,.227,5.0,11.4,.441,1.7,2.3,.735,1.1,2.2,3.4,7.1,2.0,0.1,3.6,2.4,11.9
ggrantga01,1989,24,LAC,NBA,PG,44,44,34.8,5.5,11.8,.466,0.1,0.5,.238,5.4,11.3,.476,2.0,2.6,.779,1.3,3.1,4.4,10.0,2.5,0.1,4.7,2.7,13.1
ggrantga01,1990,25,LAC,NBA,PG,68,65,31.0,3.9,8.6,.451,0.1,0.6,.231,3.8,8.1,.467,0.8,1.1,.689,1.0,2.1,3.1,8.6,1.5,0.2,3.1,2.8,8.7
ggrantga01,1991,26,LAC,NBA,PG,78,53,26.3,3.5,7.6,.462,0.2,0.7,.294,3.3,7.0,.478,0.6,0.7,.815,0.4,1.9,2.4,6.9,1.8,0.2,2.4,2.3,7.8
ggrantga01,1992,27,LAC,NBA,PG,74,8,21.9,2.8,6.4,.441,0.1,0.6,.262,2.7,5.9,.459,0.7,1.0,.743,0.4,1.5,1.9,4.8,1.4,0.1,1.7,2.3,6.6
ggrantga01,1993,28,LAC,NBA,PG,78,8,19.7,3.2,7.2,.449,0.2,0.8,.274,3.0,6.4,.471,0.8,1.0,.855,0.5,1.3,1.8,3.7,1.5,0.2,1.7,1.8,7.5
ggrantga01,1994,29,LAC,NBA,PG,33,2,14.2,2.4,5.0,.470,0.1,0.5,.250,2.2,4.5,.493,1.4,1.7,.818,0.2,0.8,1.1,2.8,0.9,0.1,1.3,2.0,6.2
ggrantga01,1995,30,NYK,NBA,PG,47,1,12.7,1.9,3.9,.486,0.2,0.5,.333,1.7,3.3,.510,1.0,1.2,.828,0.3,0.9,1.1,1.5,0.8,0.1,1.0,1.9,4.9
ggrantga01,1996,31,MIA,NBA,PG,28,0,13.0,1.4,3.9,.355,0.5,1.6,.304,0.9,2.3,.391,0.6,0.8,.818,0.3,1.1,1.4,1.6,0.6,0.0,1.0,1.4,3.9
ggrantga01,1997,32,POR,NBA,PG,22,2,16.3,2.0,4.2,.462,0.3,0.9,.368,1.6,3.4,.486,0.5,0.6,.857,0.4,1.8,2.2,3.8,0.8,0.1,1.1,1.4,4.8
ggrantga01,1998,33,POR,NBA,PG,2,0,3.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0
ggrantga01,1999,34,POR,NBA,PG,3,0,8.0,2.0,4.7,.429,0.0,0.0,,2.0,4.7,.429,0.0,0.0,,0.0,1.0,1.0,0.3,0.3,0.0,0.7,1.0,4.0
ggrantga01,2000,35,POR,NBA,PG,4,0,4.3,1.3,1.8,.714,0.0,0.0,,1.3,1.8,.714,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,2.5
ggrantgr01,1989,23,PHO,NBA,PG,67,3,10.1,1.2,3.2,.384,0.0,0.2,.188,1.2,3.0,.400,0.6,0.9,.661,0.2,0.6,0.9,2.5,0.5,0.0,1.1,0.9,3.1
ggrantgr01,1990,24,NYK,NBA,PG,22,0,4.9,0.5,1.2,.370,0.0,0.1,.333,0.4,1.1,.375,0.2,0.3,.833,0.0,0.4,0.5,0.9,0.4,0.0,0.5,0.5,1.2
ggrantgr01,1991,25,TOT,NBA,PG,68,0,13.1,1.5,3.3,.440,0.1,0.3,.389,1.4,3.0,.444,0.3,0.4,.833,0.2,0.8,1.0,3.2,0.7,0.0,0.7,1.1,3.3
ggrantgr01,1991,25,CHH,NBA,PG,13,0,4.4,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,0.1,0.2,.500,0.1,0.2,0.3,1.4,0.6,0.0,0.4,0.2,0.1
ggrantgr01,1991,25,PHI,NBA,PG,55,0,15.2,1.8,3.9,.456,0.1,0.3,.389,1.7,3.6,.462,0.3,0.4,.864,0.2,0.9,1.2,3.6,0.7,0.0,0.7,1.3,4.1
ggrantgr01,1992,26,PHI,NBA,PG,72,0,13.8,1.1,3.1,.350,0.3,0.9,.294,0.8,2.1,.375,0.3,0.4,.645,0.3,0.6,0.9,2.9,0.6,0.0,0.8,1.0,2.7
ggrantgr01,1994,28,DEN,NBA,PG,14,0,10.8,0.7,2.4,.303,0.1,0.5,.286,0.6,1.9,.308,0.6,0.9,.750,0.1,0.5,0.6,3.1,0.4,0.1,1.0,1.4,2.2
