PlayerID,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
bbaechji01,1954,27,NYK,NBA,SF,72,,35.2,5.0,12.5,.403,,,,5.0,12.5,.403,3.9,4.7,.823,,,4.3,3.0,,,,2.8,13.9
bbaechji01,1955,28,NYK,NBA,SF,70,,24.8,3.8,9.9,.386,,,,3.8,9.9,.386,3.3,4.2,.801,,,3.1,2.3,,,,2.2,11.0
bbaechji01,1956,29,NYK,NBA,SF,45,,10.3,1.7,4.4,.381,,,,1.7,4.4,.381,1.5,2.0,.750,,,1.8,0.7,,,,0.9,4.8
bbagarda01,2000,20,CHI,NBA,C,35,0,7.4,0.5,1.9,.262,0.0,0.0,.000,0.5,1.8,.266,0.4,0.8,.464,0.6,1.0,1.6,0.3,0.3,0.5,0.6,1.3,1.3
bbagarda01,2001,21,CHI,NBA,C,50,0,12.8,1.4,3.6,.404,0.0,0.0,.000,1.4,3.5,.407,0.8,1.4,.586,1.1,2.1,3.2,0.5,0.3,0.5,0.9,2.2,3.7
bbagarda01,2002,22,CHI,NBA,C,10,0,7.6,0.8,2.6,.308,0.0,0.0,,0.8,2.6,.308,0.3,0.4,.750,0.7,1.3,2.0,0.4,0.3,0.3,0.5,1.1,1.9
bbaglejo01,1982,22,CLE,NBA,PG,68,3,14.6,2.4,5.5,.432,0.0,0.2,.000,2.4,5.3,.448,0.9,1.2,.762,0.3,1.2,1.4,2.5,0.8,0.1,1.7,1.1,5.7
bbaglejo01,1983,23,CLE,NBA,PG,76,19,22.5,3.4,8.0,.423,0.0,0.2,.118,3.4,7.8,.432,2.1,2.6,.793,0.6,1.4,2.1,4.4,1.0,0.1,2.2,1.5,8.9
bbaglejo01,1984,24,CLE,NBA,PG,81,65,29.6,4.2,8.6,.488,0.0,0.3,.115,4.1,8.2,.502,1.5,2.1,.749,0.7,2.9,3.6,8.6,1.6,0.1,2.6,1.6,9.9
bbaglejo01,1985,25,CLE,NBA,PG,78,77,31.7,4.7,11.1,.423,0.1,0.5,.243,4.6,10.6,.431,2.2,2.8,.791,1.0,2.6,3.5,9.4,1.6,0.1,3.1,2.1,11.7
bbaglejo01,1986,26,CLE,NBA,PG,72,67,30.3,4.3,10.2,.426,0.4,1.4,.301,3.9,8.7,.447,1.6,1.9,.831,0.8,2.7,3.5,5.3,1.3,0.1,2.3,1.6,10.7
bbaglejo01,1987,27,NJN,NBA,PG,82,74,33.8,4.8,10.9,.439,0.6,2.0,.292,4.2,9.0,.471,1.8,2.2,.822,0.7,2.4,3.1,5.8,1.3,0.1,2.5,2.0,12.0
bbaglejo01,1988,28,NJN,NBA,PG,68,20,24.1,2.9,7.1,.416,0.2,0.8,.204,2.8,6.3,.443,1.3,1.8,.724,0.5,1.6,2.1,5.8,1.1,0.1,2.3,1.7,7.4
bbaglejo01,1989,29,BOS,NBA,PG,54,17,20.3,1.9,4.0,.459,0.0,0.3,.056,1.8,3.7,.495,0.5,0.7,.744,0.5,1.2,1.6,5.5,0.7,0.1,1.7,1.4,4.3
bbaglejo01,1991,31,BOS,NBA,PG,73,59,23.9,3.1,6.9,.441,0.1,0.6,.238,2.9,6.4,.459,0.9,1.3,.716,0.5,1.7,2.2,6.6,0.8,0.1,2.0,1.7,7.2
bbaglejo01,1992,32,BOS,NBA,PG,10,0,9.7,0.9,2.5,.360,0.0,0.1,.000,0.9,2.4,.375,0.5,0.6,.833,0.1,0.6,0.7,2.0,0.2,0.0,1.7,1.1,2.3
bbaglejo01,1993,33,ATL,NBA,PG,3,0,4.3,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,0.7,0.7,1.000,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7
